time,date,hour,open,high,close,low,volumefrom,volumeto
1694656800,2023-09-14,2,26185.05,26286.46,26285.69,26180.91,433.68,11374085.93
1694660400,2023-09-14,3,26285.69,26300.6,26270.76,26256.4,280.79,7377660.02
1694664000,2023-09-14,4,26270.76,26284.22,26215.43,26202.77,342.04,8976047.29
1694667600,2023-09-14,5,26215.43,26244.87,26195.22,26171.07,318.83,8351649.94
1694671200,2023-09-14,6,26195.22,26292.44,26290.32,26186.18,248.9,6533274.79
1694674800,2023-09-14,7,26290.32,26384.26,26345.04,26264.17,563.35,14828608.08
1694678400,2023-09-14,8,26345.04,26356.4,26306.98,26281.04,460.99,12136325.19
1694682000,2023-09-14,9,26306.98,26307.18,26286.71,26272.61,207.82,5463402.34
1694685600,2023-09-14,10,26286.71,26341.71,26330.32,26282.48,323.82,8518968.14
1694689200,2023-09-14,11,26330.32,26484.7,26450.96,26326.94,986.12,26033345.23
1694692800,2023-09-14,12,26450.96,26579.03,26467.71,26352.83,1937.2,51249766.98
1694696400,2023-09-14,13,26467.71,26767.01,26592.59,26465.88,3563.86,94889620.57
1694700000,2023-09-14,14,26592.59,26756.32,26742.84,26540.32,2215.94,59042537.55
1694703600,2023-09-14,15,26742.84,26798.92,26705.35,26599.44,1901.98,50752063.57
1694707200,2023-09-14,16,26705.35,26742.99,26624.67,26563.34,1459.85,38864757.54
1694710800,2023-09-14,17,26624.67,26681.8,26656.0,26578.2,774.27,20616337.28
1694714400,2023-09-14,18,26656.0,26845.74,26592.9,26591.97,1750.21,46738710.39
1694718000,2023-09-14,19,26592.9,26693.25,26687.08,26569.67,934.63,24895203.82
1694721600,2023-09-14,20,26687.08,26721.89,26579.4,26570.58,729.48,19423210.03
1694725200,2023-09-14,21,26579.4,26624.83,26540.97,26495.53,496.92,13205990.52
1694728800,2023-09-14,22,26540.97,26631.76,26616.49,26519.13,401.64,10683868.07
1694732400,2023-09-14,23,26616.49,26638.77,26533.66,26510.94,493.75,13118144.73
1694736000,2023-09-15,0,26533.66,26566.6,26492.79,26485.57,538.35,14279128.91
1694739600,2023-09-15,1,26492.79,26520.92,26510.48,26464.18,806.38,21362005.39
1694743200,2023-09-15,2,26510.48,26615.76,26615.59,26510.48,654.09,17388007.13
1694746800,2023-09-15,3,26615.59,26627.93,26625.18,26585.77,423.05,11255633.31
1694750400,2023-09-15,4,26625.18,26661.99,26649.82,26610.76,374.87,9986104.34
1694754000,2023-09-15,5,26649.82,26651.54,26594.14,26586.11,276.11,7351129.46
1694757600,2023-09-15,6,26594.14,26613.54,26583.89,26574.73,262.91,6992916.52
1694761200,2023-09-15,7,26583.89,26602.02,26575.18,26563.29,377.22,10029332.51
1694764800,2023-09-15,8,26575.18,26641.51,26640.9,26554.16,453.01,12046487.84
1694768400,2023-09-15,9,26640.9,26688.61,26621.61,26591.29,465.96,12409732.75
1694772000,2023-09-15,10,26621.61,26657.91,26641.95,26606.79,179.2,4772476.04
1694775600,2023-09-15,11,26641.95,26646.07,26430.09,26397.77,1021.89,27091020.97
1694779200,2023-09-15,12,26430.09,26476.78,26370.37,26347.36,1000.86,26424133.73
1694782800,2023-09-15,13,26370.37,26521.27,26376.54,26368.69,1047.61,27690921.01
1694786400,2023-09-15,14,26376.54,26414.11,26240.74,26224.91,1677.87,44164972.89
1694790000,2023-09-15,15,26240.74,26330.62,26322.32,26229.31,918.9,24147531.86
1694793600,2023-09-15,16,26322.32,26385.07,26379.61,26316.1,649.67,17119009.86
1694797200,2023-09-15,17,26379.61,26380.38,26347.83,26320.79,634.16,16710844.43
1694800800,2023-09-15,18,26347.83,26406.94,26351.74,26340.48,635.91,16765181.77
1694804400,2023-09-15,19,26351.74,26450.57,26407.94,26345.66,770.18,20343668.31
1694808000,2023-09-15,20,26407.94,26448.35,26420.09,26382.26,719.78,19010207.53
1694811600,2023-09-15,21,26420.09,26498.75,26477.32,26419.49,700.9,18550589.41
1694815200,2023-09-15,22,26477.32,26833.96,26772.08,26476.78,1628.99,43438336.0
1694818800,2023-09-15,23,26772.08,26879.57,26605.49,26591.34,1121.13,29980694.68
1694822400,2023-09-16,0,26605.49,26679.16,26643.06,26576.58,539.42,14368533.0
1694826000,2023-09-16,1,26643.06,26694.67,26658.41,26607.09,463.08,12342107.02
1694829600,2023-09-16,2,26658.41,26771.68,26683.4,26658.4,505.45,13498970.63
1694833200,2023-09-16,3,26683.4,26704.29,26626.49,26618.39,288.94,7704361.32
1694836800,2023-09-16,4,26626.49,26630.42,26565.06,26563.72,359.39,9559471.16
1694840400,2023-09-16,5,26565.06,26584.84,26544.54,26529.69,398.97,10592978.84
1694844000,2023-09-16,6,26544.54,26547.38,26491.33,26475.05,307.6,8152813.24
1694847600,2023-09-16,7,26491.33,26511.55,26499.99,26484.26,175.13,4641154.13
1694851200,2023-09-16,8,26499.99,26540.03,26517.01,26478.81,239.42,6346125.6
1694854800,2023-09-16,9,26517.01,26584.84,26512.92,26511.44,259.21,6880676.26
1694858400,2023-09-16,10,26512.92,26547.4,26546.44,26459.99,361.81,9589499.36
1694862000,2023-09-16,11,26546.44,26551.45,26530.34,26494.4,241.11,6395788.37
1694865600,2023-09-16,12,26530.34,26581.11,26559.8,26507.92,240.65,6386970.24
1694869200,2023-09-16,13,26559.8,26577.46,26559.46,26529.88,231.07,6135768.97
1694872800,2023-09-16,14,26559.46,26570.97,26511.23,26504.77,261.62,6943906.22
1694876400,2023-09-16,15,26511.23,26546.36,26516.69,26494.55,225.75,5988766.83
1694880000,2023-09-16,16,26516.69,26541.35,26536.61,26512.22,188.27,4994102.48
1694883600,2023-09-16,17,26536.61,26620.62,26573.25,26522.56,477.53,12689105.85
1694887200,2023-09-16,18,26573.25,26618.24,26586.29,26562.56,314.77,8367513.18
1694890800,2023-09-16,19,26586.29,26591.92,26543.18,26520.32,256.45,6808839.83
1694894400,2023-09-16,20,26543.18,26568.12,26537.7,26536.33,177.23,4705094.25
1694898000,2023-09-16,21,26537.7,26587.25,26579.58,26535.55,212.1,5634531.68
1694901600,2023-09-16,22,26579.58,26586.02,26568.78,26568.55,148.85,3955940.61
1694905200,2023-09-16,23,26568.78,26580.86,26569.13,26521.34,189.1,5020856.39
1694908800,2023-09-17,0,26569.13,26569.87,26474.97,26442.72,463.23,12277796.85
1694912400,2023-09-17,1,26474.97,26523.07,26504.29,26430.97,489.55,12960121.27
1694916000,2023-09-17,2,26504.29,26529.63,26512.42,26499.04,132.98,3525580.64
1694919600,2023-09-17,3,26512.42,26542.43,26534.67,26506.7,136.38,3617861.84
1694923200,2023-09-17,4,26534.67,26570.15,26559.98,26519.83,160.79,4268048.64
1694926800,2023-09-17,5,26559.98,26567.4,26548.98,26530.59,136.96,3635632.12
1694930400,2023-09-17,6,26548.98,26552.55,26551.59,26531.38,94.69,2513287.03
1694934000,2023-09-17,7,26551.59,26557.28,26506.61,26506.33,148.89,3950883.64
1694937600,2023-09-17,8,26506.61,26557.23,26555.1,26504.23,178.74,4741943.34
1694941200,2023-09-17,9,26555.1,26586.53,26583.08,26546.93,160.86,4273137.64
1694944800,2023-09-17,10,26583.08,26611.87,26603.93,26576.83,167.91,4465791.8
1694948400,2023-09-17,11,26603.93,26621.93,26578.31,26578.14,214.32,5700601.91
1694952000,2023-09-17,12,26578.31,26595.67,26584.78,26569.39,107.88,2868024.97
1694955600,2023-09-17,13,26584.78,26584.82,26549.82,26534.74,146.76,3898110.41
1694959200,2023-09-17,14,26549.82,26590.58,26550.39,26540.32,182.94,4859619.52
1694962800,2023-09-17,15,26550.39,26606.38,26558.71,26549.07,437.52,11625768.15
1694966400,2023-09-17,16,26558.71,26559.96,26517.18,26505.49,283.55,7522465.54
1694970000,2023-09-17,17,26517.18,26535.11,26489.86,26489.85,249.04,6602451.72
1694973600,2023-09-17,18,26489.86,26523.48,26507.25,26476.23,209.79,5560746.76
1694977200,2023-09-17,19,26507.25,26525.14,26513.52,26502.97,147.73,3916642.56
1694980800,2023-09-17,20,26513.52,26516.33,26444.72,26435.42,468.9,12424248.86
1694984400,2023-09-17,21,26444.72,26501.54,26494.79,26413.39,351.88,9309725.19
1694988000,2023-09-17,22,26494.79,26498.87,26497.21,26447.88,273.15,7230334.25
1694991600,2023-09-17,23,26497.21,26540.05,26533.12,26458.0,353.88,9376940.5
1694995200,2023-09-18,0,26533.12,26557.46,26472.29,26394.81,911.13,24117518.39
1694998800,2023-09-18,1,26472.29,26493.73,26471.49,26451.02,314.35,8321902.2
1695002400,2023-09-18,2,26471.49,26749.43,26668.65,26466.67,1426.52,37980220.54
1695006000,2023-09-18,3,26668.65,26687.58,26664.8,26589.52,467.93,12466993.82
1695009600,2023-09-18,4,26664.8,26687.57,26630.35,26577.71,343.54,9147217.8
1695013200,2023-09-18,5,26630.35,26684.18,26656.84,26617.23,232.76,6203796.97
1695016800,2023-09-18,6,26656.84,26702.84,26635.47,26635.01,417.0,11124775.58
1695020400,2023-09-18,7,26635.47,26793.5,26718.18,26635.47,824.24,22025313.41
1695024000,2023-09-18,8,26718.18,26733.7,26726.15,26690.04,392.56,10483300.6
1695027600,2023-09-18,9,26726.15,26939.3,26883.97,26726.14,1525.58,40950848.66
1695031200,2023-09-18,10,26883.97,27183.16,27132.81,26883.96,2291.84,61960095.2
1695034800,2023-09-18,11,27132.81,27241.31,27206.04,27109.59,1661.85,45164651.27
1695038400,2023-09-18,12,27206.04,27418.63,27398.91,27168.86,3556.68,97196103.18
1695042000,2023-09-18,13,27398.91,27425.7,27265.9,27213.65,1866.32,50967319.21
1695045600,2023-09-18,14,27265.9,27308.31,27278.99,27153.39,1629.98,44398498.25
1695049200,2023-09-18,15,27278.99,27364.69,27286.1,27270.13,1567.9,42814097.9
1695052800,2023-09-18,16,27286.1,27327.76,27261.27,27212.42,1378.45,37589077.41
1695056400,2023-09-18,17,27261.27,27283.32,26771.91,26686.12,3621.2,97412313.57
1695060000,2023-09-18,18,26771.91,26849.42,26715.47,26646.16,1525.74,40792186.65
1695063600,2023-09-18,19,26715.47,26943.64,26829.32,26694.22,1471.16,39440192.01
1695067200,2023-09-18,20,26829.32,26850.95,26774.9,26746.89,666.63,17858124.73
1695070800,2023-09-18,21,26774.9,26847.75,26843.73,26742.94,359.76,9639219.26
1695074400,2023-09-18,22,26843.73,26886.46,26880.62,26799.16,528.55,14186314.01
1695078000,2023-09-18,23,26880.62,26881.22,26767.82,26742.51,555.26,14874030.68
1695081600,2023-09-19,0,26767.82,26793.12,26688.79,26679.1,640.29,17110219.49
1695085200,2023-09-19,1,26688.79,26742.15,26709.52,26676.6,347.79,9290035.03
1695088800,2023-09-19,2,26709.52,26826.81,26826.81,26694.07,455.62,12196255.31
1695092400,2023-09-19,3,26826.81,26843.98,26831.23,26799.82,282.65,7581553.09
1695096000,2023-09-19,4,26831.23,26871.94,26870.27,26819.62,333.17,8948758.65
1695099600,2023-09-19,5,26870.27,26871.2,26809.36,26807.64,437.4,11742891.51
1695103200,2023-09-19,6,26809.36,26838.01,26837.07,26770.87,239.45,6418242.21
1695106800,2023-09-19,7,26837.07,26888.14,26859.91,26823.21,666.91,17917715.57
1695110400,2023-09-19,8,26859.91,27078.54,27072.08,26859.91,1124.41,30333891.86
1695114000,2023-09-19,9,27072.08,27453.46,27297.81,27041.51,2622.43,71501511.13
1695117600,2023-09-19,10,27297.81,27320.04,27178.91,27078.11,1590.24,43237922.88
1695121200,2023-09-19,11,27178.91,27241.65,27241.65,27114.92,709.2,19264295.24
1695124800,2023-09-19,12,27241.65,27297.94,27150.82,27086.15,1334.9,36285400.91
1695128400,2023-09-19,13,27150.82,27214.46,26983.9,26955.22,1441.16,39087420.17
1695132000,2023-09-19,14,26983.9,27200.21,27179.81,26903.43,1817.4,49208455.61
1695135600,2023-09-19,15,27179.81,27492.67,27436.3,27154.91,3397.07,92846000.09
1695139200,2023-09-19,16,27436.3,27493.85,27294.62,27256.31,1688.15,46193044.89
1695142800,2023-09-19,17,27294.62,27297.18,27157.94,27110.25,1232.82,33527538.52
1695146400,2023-09-19,18,27157.94,27209.18,27135.24,27096.51,654.42,17767582.58
1695150000,2023-09-19,19,27135.24,27216.18,27201.97,27084.36,865.94,23521669.73
1695153600,2023-09-19,20,27201.97,27212.32,27193.41,27132.53,712.45,19362608.77
1695157200,2023-09-19,21,27193.41,27194.99,27163.9,27011.2,947.67,25688768.41
1695160800,2023-09-19,22,27163.9,27208.74,27199.2,27107.92,595.05,16162447.91
1695164400,2023-09-19,23,27199.2,27235.07,27219.02,27185.06,567.22,15435943.16
1695168000,2023-09-20,0,27219.02,27265.37,27211.74,27158.72,857.25,23328742.16
1695171600,2023-09-20,1,27211.74,27354.49,27348.73,27203.55,782.0,21338647.16
1695175200,2023-09-20,2,27348.73,27389.22,27173.51,27159.9,1120.11,30536861.72
1695178800,2023-09-20,3,27173.51,27206.06,27121.8,27095.31,482.55,13099365.55
1695182400,2023-09-20,4,27121.8,27161.98,27084.34,27081.28,594.06,16110037.23
1695186000,2023-09-20,5,27084.34,27110.86,27031.13,27017.5,455.77,12336350.47
1695189600,2023-09-20,6,27031.13,27077.44,27069.49,26948.24,773.26,20902331.63
1695193200,2023-09-20,7,27069.49,27132.53,27110.08,27053.89,716.79,19419575.92
1695196800,2023-09-20,8,27110.08,27193.34,27187.21,27095.38,579.09,15714237.22
1695200400,2023-09-20,9,27187.21,27194.39,27054.68,26966.95,894.35,24209311.88
1695204000,2023-09-20,10,27054.68,27083.68,27083.67,26955.78,728.62,19690179.98
1695207600,2023-09-20,11,27083.67,27122.22,27105.36,27066.44,503.91,13654816.99
1695211200,2023-09-20,12,27105.36,27133.1,27073.78,27003.53,574.99,15569076.03
1695214800,2023-09-20,13,27073.78,27195.27,27167.93,27025.66,770.77,20889743.7
1695218400,2023-09-20,14,27167.93,27239.41,27130.33,27062.52,1043.32,28329881.78
1695222000,2023-09-20,15,27130.33,27202.99,27187.99,27105.66,1216.77,33035690.36
1695225600,2023-09-20,16,27187.99,27215.92,27164.64,27145.14,709.47,19283836.37
1695229200,2023-09-20,17,27164.64,27274.93,27204.73,27164.14,994.46,27076724.23
1695232800,2023-09-20,18,27204.73,27299.41,27169.25,27103.16,1837.1,49949918.39
1695236400,2023-09-20,19,27169.25,27190.53,26936.02,26814.07,2893.18,77972251.91
1695240000,2023-09-20,20,26936.02,27097.22,27094.65,26930.51,889.76,24016861.58
1695243600,2023-09-20,21,27094.65,27239.01,27113.75,27064.15,900.73,24455306.24
1695247200,2023-09-20,22,27113.75,27123.45,27096.89,27057.81,685.82,18574774.06
1695250800,2023-09-20,23,27096.89,27156.03,27126.4,27079.77,435.45,11807943.59
1695254400,2023-09-21,0,27126.4,27162.0,27044.85,27043.93,805.52,21832787.1
1695258000,2023-09-21,1,27044.85,27059.28,27030.52,26983.04,841.56,22737056.17
1695261600,2023-09-21,2,27030.52,27059.17,26973.97,26942.05,443.26,11962634.15
1695265200,2023-09-21,3,26973.97,27036.84,27036.84,26970.5,241.02,6506372.46
1695268800,2023-09-21,4,27036.84,27107.14,27099.85,27001.36,514.7,13926526.05
1695272400,2023-09-21,5,27099.85,27101.43,27077.02,27044.69,174.15,4713960.48
1695276000,2023-09-21,6,27077.02,27077.13,27076.85,27011.32,217.89,5892412.57
1695279600,2023-09-21,7,27076.85,27076.88,26992.48,26986.89,368.66,9960333.86
1695283200,2023-09-21,8,26992.48,27015.26,26927.11,26921.94,656.46,17703048.37
1695286800,2023-09-21,9,26927.11,26939.74,26743.79,26694.15,1584.19,42461235.99
1695290400,2023-09-21,10,26743.79,26794.07,26649.07,26641.86,1638.76,43802095.59
1695294000,2023-09-21,11,26649.07,26779.17,26732.3,26629.4,957.36,25588831.19
1695297600,2023-09-21,12,26732.3,26771.8,26636.42,26573.98,1823.11,48593623.85
1695301200,2023-09-21,13,26636.42,26645.64,26414.44,26373.55,2705.61,71684308.97
1695304800,2023-09-21,14,26414.44,26586.4,26579.14,26377.75,1665.21,44139339.65
1695308400,2023-09-21,15,26579.14,26652.93,26583.8,26536.85,1096.98,29162048.78
1695312000,2023-09-21,16,26583.8,26596.85,26582.17,26547.1,867.42,23043153.92
1695315600,2023-09-21,17,26582.17,26691.16,26650.34,26577.75,734.93,19584632.53
1695319200,2023-09-21,18,26650.34,26683.21,26615.07,26610.61,539.89,14384336.17
1695322800,2023-09-21,19,26615.07,26625.19,26606.93,26560.74,736.35,19580107.31
1695326400,2023-09-21,20,26606.93,26611.04,26603.31,26508.72,1030.15,27379965.49
1695330000,2023-09-21,21,26603.31,26631.18,26617.43,26563.16,499.87,13298429.19
1695333600,2023-09-21,22,26617.43,26621.11,26590.82,26555.65,424.77,11291225.98
1695337200,2023-09-21,23,26590.82,26616.99,26567.47,26559.54,380.27,10108165.87
1695340800,2023-09-22,0,26567.47,26649.91,26644.62,26478.87,1000.18,26579736.8
1695344400,2023-09-22,1,26644.62,26665.56,26631.6,26571.47,616.38,16413175.92
1695348000,2023-09-22,2,26631.6,26643.2,26569.99,26568.99,366.46,9745700.69
1695351600,2023-09-22,3,26569.99,26639.07,26626.51,26557.32,419.19,11148872.76
1695355200,2023-09-22,4,26626.51,26660.03,26648.35,26622.15,324.2,8637388.48
1695358800,2023-09-22,5,26648.35,26664.42,26660.32,26610.19,263.71,7024103.1
1695362400,2023-09-22,6,26660.32,26682.82,26622.06,26606.39,471.89,12580462.34
1695366000,2023-09-22,7,26622.06,26698.59,26675.17,26578.48,572.76,15256109.18
1695369600,2023-09-22,8,26675.17,26738.04,26674.81,26667.92,747.44,19961987.66
1695373200,2023-09-22,9,26674.81,26676.79,26639.12,26627.1,412.18,10983554.03
1695376800,2023-09-22,10,26639.12,26658.06,26595.3,26591.35,862.4,22969214.28
1695380400,2023-09-22,11,26595.3,26653.0,26642.64,26595.3,267.27,7116656.04
1695384000,2023-09-22,12,26642.64,26656.23,26588.52,26583.89,448.16,11932533.69
1695387600,2023-09-22,13,26588.52,26618.23,26613.11,26562.2,1137.02,30242255.21
1695391200,2023-09-22,14,26613.11,26688.05,26683.65,26595.93,1385.19,36919951.51
1695394800,2023-09-22,15,26683.65,26699.21,26640.0,26634.8,650.03,17332473.41
1695398400,2023-09-22,16,26640.0,26648.77,26602.95,26582.46,784.3,20870649.2
1695402000,2023-09-22,17,26602.95,26630.75,26584.7,26541.79,970.75,25797430.87
1695405600,2023-09-22,18,26584.7,26610.8,26596.46,26543.63,723.87,19231689.88
1695409200,2023-09-22,19,26596.46,26636.69,26542.33,26536.55,848.85,22568573.53
1695412800,2023-09-22,20,26542.33,26564.87,26540.99,26518.05,928.12,24633177.64
1695416400,2023-09-22,21,26540.99,26577.39,26574.38,26498.67,550.47,14617584.0
1695420000,2023-09-22,22,26574.38,26589.91,26589.45,26554.59,311.07,8264514.59
1695423600,2023-09-22,23,26589.45,26599.02,26583.16,26557.79,292.93,7785990.45
1695427200,2023-09-23,0,26583.16,26616.8,26609.03,26576.36,259.61,6904734.31
1695430800,2023-09-23,1,26609.03,26609.42,26584.96,26566.88,393.57,10451398.03
1695434400,2023-09-23,2,26584.96,26588.37,26554.93,26550.46,194.46,5164644.44
1695438000,2023-09-23,3,26554.93,26564.02,26539.83,26532.63,159.21,4225967.46
1695441600,2023-09-23,4,26539.83,26559.18,26556.73,26522.49,185.91,4934044.97
1695445200,2023-09-23,5,26556.73,26562.99,26551.69,26550.11,150.77,4003551.75
1695448800,2023-09-23,6,26551.69,26582.45,26579.94,26551.17,121.92,3239017.73
1695452400,2023-09-23,7,26579.94,26591.17,26587.66,26545.37,199.58,5304418.45
1695456000,2023-09-23,8,26587.66,26596.24,26577.87,26568.13,180.01,4783731.32
1695459600,2023-09-23,9,26577.87,26589.96,26582.44,26564.58,182.67,4853419.44
1695463200,2023-09-23,10,26582.44,26587.91,26575.6,26575.13,110.71,2942367.51
1695466800,2023-09-23,11,26575.6,26583.36,26581.37,26566.19,136.87,3636942.75
1695470400,2023-09-23,12,26581.37,26596.28,26585.23,26568.21,226.99,6033278.62
1695474000,2023-09-23,13,26585.23,26590.05,26580.42,26563.94,201.54,5355621.75
1695477600,2023-09-23,14,26580.42,26585.1,26573.58,26564.56,156.02,4146185.15
1695481200,2023-09-23,15,26573.58,26596.06,26581.64,26556.83,894.6,23815542.78
1695484800,2023-09-23,16,26581.64,26614.61,26611.62,26566.18,206.31,5483350.78
1695488400,2023-09-23,17,26611.62,26616.13,26604.37,26583.95,217.5,5784690.3
1695492000,2023-09-23,18,26604.37,26640.84,26623.24,26603.66,276.24,7354237.62
1695495600,2023-09-23,19,26623.24,26625.63,26617.22,26610.18,155.07,4127144.34
1695499200,2023-09-23,20,26617.22,26622.83,26597.79,26595.99,155.38,4134065.71
1695502800,2023-09-23,21,26597.79,26605.35,26579.62,26572.73,148.68,3952642.21
1695506400,2023-09-23,22,26579.62,26590.35,26575.46,26572.63,167.46,4450764.27
1695510000,2023-09-23,23,26575.46,26586.55,26585.41,26569.25,170.21,4523558.53
1695513600,2023-09-24,0,26585.41,26593.35,26578.61,26572.47,137.21,3647303.3
1695517200,2023-09-24,1,26578.61,26595.7,26593.34,26569.26,187.7,4989748.36
1695520800,2023-09-24,2,26593.34,26599.78,26594.36,26587.97,91.97,2445330.08
1695524400,2023-09-24,3,26594.36,26594.53,26581.66,26578.28,76.07,2022184.34
1695528000,2023-09-24,4,26581.66,26583.27,26578.12,26566.74,192.04,5104641.81
1695531600,2023-09-24,5,26578.12,26583.33,26570.36,26563.82,183.68,4881859.85
1695535200,2023-09-24,6,26570.36,26574.18,26567.28,26562.82,132.57,3522004.71
1695538800,2023-09-24,7,26567.28,26574.34,26570.74,26564.39,108.09,2871559.03
1695542400,2023-09-24,8,26570.74,26596.17,26593.97,26569.81,75.21,1998722.78
1695546000,2023-09-24,9,26593.97,26620.01,26600.37,26592.13,222.44,5916725.49
1695549600,2023-09-24,10,26600.37,26602.14,26592.31,26589.55,174.78,4650183.45
1695553200,2023-09-24,11,26592.31,26618.82,26609.01,26591.94,115.91,3083160.18
1695556800,2023-09-24,12,26609.01,26621.05,26617.64,26599.13,143.89,3828048.61
1695560400,2023-09-24,13,26617.64,26630.64,26602.34,26601.1,162.03,4310715.45
1695564000,2023-09-24,14,26602.34,26606.09,26601.13,26595.6,131.16,3487810.51
1695567600,2023-09-24,15,26601.13,26601.51,26583.44,26571.23,300.97,8004250.4
1695571200,2023-09-24,16,26583.44,26586.34,26582.73,26572.66,144.78,3847682.19
1695574800,2023-09-24,17,26582.73,26711.14,26678.83,26574.61,460.9,12280245.28
1695578400,2023-09-24,18,26678.83,26732.91,26601.62,26447.76,1940.55,51626941.19
1695582000,2023-09-24,19,26601.62,26601.81,26460.36,26373.79,1339.49,35466630.93
1695585600,2023-09-24,20,26460.36,26516.86,26511.56,26422.39,634.61,16794467.66
1695589200,2023-09-24,21,26511.56,26530.14,26525.78,26465.99,298.34,7903684.63
1695592800,2023-09-24,22,26525.78,26526.27,26503.05,26483.51,241.71,6404353.28
1695596400,2023-09-24,23,26503.05,26503.15,26261.44,26146.79,2352.24,61865188.12
1695600000,2023-09-25,0,26261.44,26261.54,26253.8,26010.98,2229.74,58269480.46
1695603600,2023-09-25,1,26253.8,26340.08,26170.51,26168.39,943.68,24784211.96
1695607200,2023-09-25,2,26170.51,26256.25,26213.43,26162.74,535.56,14023882.74
1695610800,2023-09-25,3,26213.43,26240.63,26161.85,26159.74,355.01,9297763.34
1695614400,2023-09-25,4,26161.85,26194.78,26148.93,26117.01,511.78,13383714.61
1695618000,2023-09-25,5,26148.93,26150.2,26114.4,26077.93,513.65,13408635.74
1695621600,2023-09-25,6,26114.4,26169.43,26142.18,26044.68,1087.77,28396014.98
1695625200,2023-09-25,7,26142.18,26187.48,26185.7,26105.14,459.58,12012256.26
1695628800,2023-09-25,8,26185.7,26221.89,26138.73,26106.34,503.47,13167104.48
1695632400,2023-09-25,9,26138.73,26143.68,26065.13,26051.78,874.48,22825379.37
1695636000,2023-09-25,10,26065.13,26114.21,26096.51,26052.51,301.22,7856652.75
1695639600,2023-09-25,11,26096.51,26107.77,26071.04,26020.37,504.89,13154771.24
1695643200,2023-09-25,12,26071.04,26113.65,26097.85,25997.17,1020.6,26589891.93
1695646800,2023-09-25,13,26097.85,26186.76,26157.93,26086.23,1167.17,30492557.05
1695650400,2023-09-25,14,26157.93,26175.33,26130.52,26115.02,887.2,23183155.37
1695654000,2023-09-25,15,26130.52,26297.29,26241.39,26130.36,1447.94,37952111.85
1695657600,2023-09-25,16,26241.39,26422.35,26327.87,26241.39,1567.94,41322087.91
1695661200,2023-09-25,17,26327.87,26373.01,26360.89,26231.45,1531.74,40306670.66
1695664800,2023-09-25,18,26360.89,26386.49,26333.72,26317.31,779.65,20541049.52
1695668400,2023-09-25,19,26333.72,26350.97,26333.29,26271.2,814.88,21432459.58
1695672000,2023-09-25,20,26333.29,26439.02,26290.44,26286.75,847.37,22347454.99
1695675600,2023-09-25,21,26290.44,26308.74,26278.32,26263.08,356.25,9363183.06
1695679200,2023-09-25,22,26278.32,26290.64,26281.44,26270.85,274.39,7214126.46
1695682800,2023-09-25,23,26281.44,26308.38,26297.93,26269.6,288.32,7580478.18
1695686400,2023-09-26,0,26297.93,26302.16,26261.81,26250.91,516.56,13573103.71
1695690000,2023-09-26,1,26261.81,26293.64,26293.49,26231.45,333.35,8755626.37
1695693600,2023-09-26,2,26293.49,26358.77,26356.65,26281.3,384.71,10125285.19
1695697200,2023-09-26,3,26356.65,26395.42,26357.16,26346.68,448.59,11828741.82
1695700800,2023-09-26,4,26357.16,26362.53,26343.31,26331.7,192.4,5068469.18
1695704400,2023-09-26,5,26343.31,26349.05,26318.72,26308.15,190.57,5017478.62
1695708000,2023-09-26,6,26318.72,26336.28,26289.34,26273.39,294.28,7737654.95
1695711600,2023-09-26,7,26289.34,26289.37,26265.98,26250.8,282.91,7431508.32
1695715200,2023-09-26,8,26265.98,26279.33,26269.95,26251.37,216.68,5691216.86
1695718800,2023-09-26,9,26269.95,26319.94,26268.86,26225.22,429.56,11282639.08
1695722400,2023-09-26,10,26268.86,26272.66,26245.67,26225.85,292.05,7665041.69
1695726000,2023-09-26,11,26245.67,26280.09,26266.89,26190.8,615.36,16141448.82
1695729600,2023-09-26,12,26266.89,26296.37,26206.94,26201.08,596.84,15663049.92
1695733200,2023-09-26,13,26206.94,26248.84,26178.04,26152.66,1149.15,30111775.99
1695736800,2023-09-26,14,26178.04,26203.59,26188.23,26114.79,961.56,25149881.15
1695740400,2023-09-26,15,26188.23,26195.56,26120.04,26090.75,818.75,21404581.27
1695744000,2023-09-26,16,26120.04,26287.13,26213.59,26107.08,808.1,21191656.79
1695747600,2023-09-26,17,26213.59,26257.25,26167.39,26143.34,692.61,18145251.05
1695751200,2023-09-26,18,26167.39,26195.33,26173.69,26136.78,524.46,13718036.11
1695754800,2023-09-26,19,26173.69,26261.17,26237.77,26162.4,706.68,18524422.36
1695758400,2023-09-26,20,26237.77,26277.48,26153.06,26142.63,957.79,25098283.87
1695762000,2023-09-26,21,26153.06,26181.77,26157.11,26094.88,676.01,17675781.65
1695765600,2023-09-26,22,26157.11,26197.6,26148.89,26147.35,393.32,10293371.8
1695769200,2023-09-26,23,26148.89,26228.12,26212.59,26142.58,419.78,10991924.59
1695772800,2023-09-27,0,26212.59,26249.54,26247.05,26196.85,569.09,14923705.8
1695776400,2023-09-27,1,26247.05,26255.4,26248.51,26206.39,408.83,10725799.87
1695780000,2023-09-27,2,26248.51,26268.83,26219.5,26215.1,281.04,7374452.23
1695783600,2023-09-27,3,26219.5,26280.22,26267.03,26218.03,287.47,7546539.56
1695787200,2023-09-27,4,26267.03,26278.2,26238.59,26237.89,257.33,6755895.9
1695790800,2023-09-27,5,26238.59,26248.59,26241.82,26224.45,226.37,5938829.5
